scenario_id,frame_id,timestamp_s,truth_id,type,active,visible_to_detector,source_id,world_north_m,world_east_m,world_up_m
pipeline_b_degraded_link_operator_scene_v1,340,34.000,bike_01,bike,1,1,201,73.900,-3.720,0.000
pipeline_b_degraded_link_operator_scene_v1,340,34.000,cow_01,cow,1,1,301,76.280,31.120,0.000
pipeline_b_degraded_link_operator_scene_v1,340,34.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,341,34.100,bike_01,bike,1,1,201,73.985,-3.678,0.000
pipeline_b_degraded_link_operator_scene_v1,341,34.100,cow_01,cow,1,1,301,76.258,31.132,0.000
pipeline_b_degraded_link_operator_scene_v1,341,34.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,342,34.200,bike_01,bike,1,1,201,74.070,-3.636,0.000
pipeline_b_degraded_link_operator_scene_v1,342,34.200,cow_01,cow,1,1,301,76.236,31.144,0.000
pipeline_b_degraded_link_operator_scene_v1,342,34.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,343,34.300,bike_01,bike,1,1,201,74.155,-3.594,0.000
pipeline_b_degraded_link_operator_scene_v1,343,34.300,cow_01,cow,1,1,301,76.214,31.156,0.000
pipeline_b_degraded_link_operator_scene_v1,343,34.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,344,34.400,bike_01,bike,1,1,201,74.240,-3.552,0.000
pipeline_b_degraded_link_operator_scene_v1,344,34.400,cow_01,cow,1,1,301,76.192,31.168,0.000
pipeline_b_degraded_link_operator_scene_v1,344,34.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,345,34.500,bike_01,bike,1,1,201,74.325,-3.510,0.000
pipeline_b_degraded_link_operator_scene_v1,345,34.500,cow_01,cow,1,1,301,76.170,31.180,0.000
pipeline_b_degraded_link_operator_scene_v1,345,34.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,346,34.600,bike_01,bike,1,1,201,74.410,-3.468,0.000
pipeline_b_degraded_link_operator_scene_v1,346,34.600,cow_01,cow,1,1,301,76.148,31.192,0.000
pipeline_b_degraded_link_operator_scene_v1,346,34.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,347,34.700,bike_01,bike,1,1,201,74.495,-3.426,0.000
pipeline_b_degraded_link_operator_scene_v1,347,34.700,cow_01,cow,1,1,301,76.126,31.204,0.000
pipeline_b_degraded_link_operator_scene_v1,347,34.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,348,34.800,bike_01,bike,1,1,201,74.580,-3.384,0.000
pipeline_b_degraded_link_operator_scene_v1,348,34.800,cow_01,cow,1,1,301,76.104,31.216,0.000
pipeline_b_degraded_link_operator_scene_v1,348,34.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,349,34.900,bike_01,bike,1,1,201,74.665,-3.342,0.000
pipeline_b_degraded_link_operator_scene_v1,349,34.900,cow_01,cow,1,1,301,76.082,31.228,0.000
pipeline_b_degraded_link_operator_scene_v1,349,34.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,350,35.000,bike_01,bike,1,1,201,74.750,-3.300,0.000
pipeline_b_degraded_link_operator_scene_v1,350,35.000,cow_01,cow,1,1,301,76.060,31.240,0.000
pipeline_b_degraded_link_operator_scene_v1,350,35.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,351,35.100,bike_01,bike,1,1,201,74.835,-3.258,0.000
pipeline_b_degraded_link_operator_scene_v1,351,35.100,cow_01,cow,1,1,301,76.038,31.252,0.000
pipeline_b_degraded_link_operator_scene_v1,351,35.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,352,35.200,bike_01,bike,1,1,201,74.920,-3.216,0.000
pipeline_b_degraded_link_operator_scene_v1,352,35.200,cow_01,cow,1,1,301,76.016,31.264,0.000
pipeline_b_degraded_link_operator_scene_v1,352,35.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,353,35.300,bike_01,bike,1,1,201,75.005,-3.174,0.000
pipeline_b_degraded_link_operator_scene_v1,353,35.300,cow_01,cow,1,1,301,75.994,31.276,0.000
pipeline_b_degraded_link_operator_scene_v1,353,35.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,354,35.400,bike_01,bike,1,1,201,75.090,-3.132,0.000
pipeline_b_degraded_link_operator_scene_v1,354,35.400,cow_01,cow,1,1,301,75.972,31.288,0.000
pipeline_b_degraded_link_operator_scene_v1,354,35.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,355,35.500,bike_01,bike,1,1,201,75.175,-3.090,0.000
pipeline_b_degraded_link_operator_scene_v1,355,35.500,cow_01,cow,1,1,301,75.950,31.300,0.000
pipeline_b_degraded_link_operator_scene_v1,355,35.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,356,35.600,bike_01,bike,1,1,201,75.260,-3.048,0.000
pipeline_b_degraded_link_operator_scene_v1,356,35.600,cow_01,cow,1,1,301,75.928,31.312,0.000
pipeline_b_degraded_link_operator_scene_v1,356,35.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,357,35.700,bike_01,bike,1,1,201,75.345,-3.006,0.000
pipeline_b_degraded_link_operator_scene_v1,357,35.700,cow_01,cow,1,1,301,75.906,31.324,0.000
pipeline_b_degraded_link_operator_scene_v1,357,35.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,358,35.800,bike_01,bike,1,1,201,75.430,-2.964,0.000
pipeline_b_degraded_link_operator_scene_v1,358,35.800,cow_01,cow,1,1,301,75.884,31.336,0.000
pipeline_b_degraded_link_operator_scene_v1,358,35.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,359,35.900,bike_01,bike,1,1,201,75.515,-2.922,0.000
pipeline_b_degraded_link_operator_scene_v1,359,35.900,cow_01,cow,1,1,301,75.862,31.348,0.000
pipeline_b_degraded_link_operator_scene_v1,359,35.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,360,36.000,bike_01,bike,1,1,201,75.600,-2.880,0.000
pipeline_b_degraded_link_operator_scene_v1,360,36.000,cow_01,cow,1,1,301,75.840,31.360,0.000
pipeline_b_degraded_link_operator_scene_v1,360,36.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,361,36.100,bike_01,bike,1,1,201,75.685,-2.838,0.000
pipeline_b_degraded_link_operator_scene_v1,361,36.100,cow_01,cow,1,1,301,75.818,31.372,0.000
pipeline_b_degraded_link_operator_scene_v1,361,36.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,362,36.200,bike_01,bike,1,1,201,75.770,-2.796,0.000
pipeline_b_degraded_link_operator_scene_v1,362,36.200,cow_01,cow,1,1,301,75.796,31.384,0.000
pipeline_b_degraded_link_operator_scene_v1,362,36.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,363,36.300,bike_01,bike,1,1,201,75.855,-2.754,0.000
pipeline_b_degraded_link_operator_scene_v1,363,36.300,cow_01,cow,1,1,301,75.774,31.396,0.000
pipeline_b_degraded_link_operator_scene_v1,363,36.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,364,36.400,bike_01,bike,1,1,201,75.940,-2.712,0.000
pipeline_b_degraded_link_operator_scene_v1,364,36.400,cow_01,cow,1,1,301,75.752,31.408,0.000
pipeline_b_degraded_link_operator_scene_v1,364,36.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,365,36.500,bike_01,bike,1,1,201,76.025,-2.670,0.000
pipeline_b_degraded_link_operator_scene_v1,365,36.500,cow_01,cow,1,1,301,75.730,31.420,0.000
pipeline_b_degraded_link_operator_scene_v1,365,36.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,366,36.600,bike_01,bike,1,1,201,76.110,-2.628,0.000
pipeline_b_degraded_link_operator_scene_v1,366,36.600,cow_01,cow,1,1,301,75.708,31.432,0.000
pipeline_b_degraded_link_operator_scene_v1,366,36.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,367,36.700,bike_01,bike,1,1,201,76.195,-2.586,0.000
pipeline_b_degraded_link_operator_scene_v1,367,36.700,cow_01,cow,1,1,301,75.686,31.444,0.000
pipeline_b_degraded_link_operator_scene_v1,367,36.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,368,36.800,bike_01,bike,1,1,201,76.280,-2.544,0.000
pipeline_b_degraded_link_operator_scene_v1,368,36.800,cow_01,cow,1,1,301,75.664,31.456,0.000
pipeline_b_degraded_link_operator_scene_v1,368,36.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,369,36.900,bike_01,bike,1,1,201,76.365,-2.502,0.000
pipeline_b_degraded_link_operator_scene_v1,369,36.900,cow_01,cow,1,1,301,75.642,31.468,0.000
pipeline_b_degraded_link_operator_scene_v1,369,36.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,370,37.000,bike_01,bike,1,1,201,76.450,-2.460,0.000
pipeline_b_degraded_link_operator_scene_v1,370,37.000,cow_01,cow,1,1,301,75.620,31.480,0.000
pipeline_b_degraded_link_operator_scene_v1,370,37.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,371,37.100,bike_01,bike,1,1,201,76.535,-2.418,0.000
pipeline_b_degraded_link_operator_scene_v1,371,37.100,cow_01,cow,1,1,301,75.598,31.492,0.000
pipeline_b_degraded_link_operator_scene_v1,371,37.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,372,37.200,bike_01,bike,1,1,201,76.620,-2.376,0.000
pipeline_b_degraded_link_operator_scene_v1,372,37.200,cow_01,cow,1,1,301,75.576,31.504,0.000
pipeline_b_degraded_link_operator_scene_v1,372,37.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,373,37.300,bike_01,bike,1,1,201,76.705,-2.334,0.000
pipeline_b_degraded_link_operator_scene_v1,373,37.300,cow_01,cow,1,1,301,75.554,31.516,0.000
pipeline_b_degraded_link_operator_scene_v1,373,37.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,374,37.400,bike_01,bike,1,1,201,76.790,-2.292,0.000
pipeline_b_degraded_link_operator_scene_v1,374,37.400,cow_01,cow,1,1,301,75.532,31.528,0.000
pipeline_b_degraded_link_operator_scene_v1,374,37.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,375,37.500,bike_01,bike,1,1,201,76.875,-2.250,0.000
pipeline_b_degraded_link_operator_scene_v1,375,37.500,cow_01,cow,1,1,301,75.510,31.540,0.000
pipeline_b_degraded_link_operator_scene_v1,375,37.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,376,37.600,bike_01,bike,1,1,201,76.960,-2.208,0.000
pipeline_b_degraded_link_operator_scene_v1,376,37.600,cow_01,cow,1,1,301,75.488,31.552,0.000
pipeline_b_degraded_link_operator_scene_v1,376,37.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,377,37.700,bike_01,bike,1,1,201,77.045,-2.166,0.000
pipeline_b_degraded_link_operator_scene_v1,377,37.700,cow_01,cow,1,1,301,75.466,31.564,0.000
pipeline_b_degraded_link_operator_scene_v1,377,37.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,378,37.800,bike_01,bike,1,1,201,77.130,-2.124,0.000
pipeline_b_degraded_link_operator_scene_v1,378,37.800,cow_01,cow,1,1,301,75.444,31.576,0.000
pipeline_b_degraded_link_operator_scene_v1,378,37.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,379,37.900,bike_01,bike,1,1,201,77.215,-2.082,0.000
pipeline_b_degraded_link_operator_scene_v1,379,37.900,cow_01,cow,1,1,301,75.422,31.588,0.000
pipeline_b_degraded_link_operator_scene_v1,379,37.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,380,38.000,bike_01,bike,1,1,201,77.300,-2.040,0.000
pipeline_b_degraded_link_operator_scene_v1,380,38.000,cow_01,cow,1,1,301,75.400,31.600,0.000
pipeline_b_degraded_link_operator_scene_v1,380,38.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,381,38.100,bike_01,bike,1,1,201,77.385,-1.998,0.000
pipeline_b_degraded_link_operator_scene_v1,381,38.100,cow_01,cow,1,1,301,75.378,31.612,0.000
pipeline_b_degraded_link_operator_scene_v1,381,38.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,382,38.200,bike_01,bike,1,1,201,77.470,-1.956,0.000
pipeline_b_degraded_link_operator_scene_v1,382,38.200,cow_01,cow,1,1,301,75.356,31.624,0.000
pipeline_b_degraded_link_operator_scene_v1,382,38.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,383,38.300,bike_01,bike,1,1,201,77.555,-1.914,0.000
pipeline_b_degraded_link_operator_scene_v1,383,38.300,cow_01,cow,1,1,301,75.334,31.636,0.000
pipeline_b_degraded_link_operator_scene_v1,383,38.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,384,38.400,bike_01,bike,1,1,201,77.640,-1.872,0.000
pipeline_b_degraded_link_operator_scene_v1,384,38.400,cow_01,cow,1,1,301,75.312,31.648,0.000
pipeline_b_degraded_link_operator_scene_v1,384,38.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,385,38.500,bike_01,bike,1,1,201,77.725,-1.830,0.000
pipeline_b_degraded_link_operator_scene_v1,385,38.500,cow_01,cow,1,1,301,75.290,31.660,0.000
pipeline_b_degraded_link_operator_scene_v1,385,38.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,386,38.600,bike_01,bike,1,1,201,77.810,-1.788,0.000
pipeline_b_degraded_link_operator_scene_v1,386,38.600,cow_01,cow,1,1,301,75.268,31.672,0.000
pipeline_b_degraded_link_operator_scene_v1,386,38.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,387,38.700,bike_01,bike,1,1,201,77.895,-1.746,0.000
pipeline_b_degraded_link_operator_scene_v1,387,38.700,cow_01,cow,1,1,301,75.246,31.684,0.000
pipeline_b_degraded_link_operator_scene_v1,387,38.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,388,38.800,bike_01,bike,1,1,201,77.980,-1.704,0.000
pipeline_b_degraded_link_operator_scene_v1,388,38.800,cow_01,cow,1,1,301,75.224,31.696,0.000
pipeline_b_degraded_link_operator_scene_v1,388,38.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,389,38.900,bike_01,bike,1,1,201,78.065,-1.662,0.000
pipeline_b_degraded_link_operator_scene_v1,389,38.900,cow_01,cow,1,1,301,75.202,31.708,0.000
pipeline_b_degraded_link_operator_scene_v1,389,38.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,390,39.000,bike_01,bike,1,1,101,78.150,-1.620,0.000
pipeline_b_degraded_link_operator_scene_v1,390,39.000,cow_01,cow,1,1,301,75.180,31.720,0.000
pipeline_b_degraded_link_operator_scene_v1,390,39.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,391,39.100,bike_01,bike,1,1,101,78.235,-1.578,0.000
pipeline_b_degraded_link_operator_scene_v1,391,39.100,cow_01,cow,1,1,301,75.158,31.732,0.000
pipeline_b_degraded_link_operator_scene_v1,391,39.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,392,39.200,bike_01,bike,1,1,101,78.320,-1.536,0.000
pipeline_b_degraded_link_operator_scene_v1,392,39.200,cow_01,cow,1,1,301,75.136,31.744,0.000
pipeline_b_degraded_link_operator_scene_v1,392,39.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,393,39.300,bike_01,bike,1,1,101,78.405,-1.494,0.000
pipeline_b_degraded_link_operator_scene_v1,393,39.300,cow_01,cow,1,1,301,75.114,31.756,0.000
pipeline_b_degraded_link_operator_scene_v1,393,39.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,394,39.400,bike_01,bike,1,1,101,78.490,-1.452,0.000
pipeline_b_degraded_link_operator_scene_v1,394,39.400,cow_01,cow,1,1,301,75.092,31.768,0.000
pipeline_b_degraded_link_operator_scene_v1,394,39.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,395,39.500,bike_01,bike,1,1,101,78.575,-1.410,0.000
pipeline_b_degraded_link_operator_scene_v1,395,39.500,cow_01,cow,1,1,301,75.070,31.780,0.000
pipeline_b_degraded_link_operator_scene_v1,395,39.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,396,39.600,bike_01,bike,1,1,101,78.660,-1.368,0.000
pipeline_b_degraded_link_operator_scene_v1,396,39.600,cow_01,cow,1,1,301,75.048,31.792,0.000
pipeline_b_degraded_link_operator_scene_v1,396,39.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,397,39.700,bike_01,bike,1,1,101,78.745,-1.326,0.000
pipeline_b_degraded_link_operator_scene_v1,397,39.700,cow_01,cow,1,1,301,75.026,31.804,0.000
pipeline_b_degraded_link_operator_scene_v1,397,39.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,398,39.800,bike_01,bike,1,1,101,78.830,-1.284,0.000
pipeline_b_degraded_link_operator_scene_v1,398,39.800,cow_01,cow,1,1,301,75.004,31.816,0.000
pipeline_b_degraded_link_operator_scene_v1,398,39.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,399,39.900,bike_01,bike,1,1,101,78.915,-1.242,0.000
pipeline_b_degraded_link_operator_scene_v1,399,39.900,cow_01,cow,1,1,301,74.982,31.828,0.000
pipeline_b_degraded_link_operator_scene_v1,399,39.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,400,40.000,bike_01,bike,1,1,101,79.000,-1.200,0.000
pipeline_b_degraded_link_operator_scene_v1,400,40.000,cow_01,cow,1,1,301,74.960,31.840,0.000
pipeline_b_degraded_link_operator_scene_v1,400,40.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,401,40.100,bike_01,bike,1,1,101,79.085,-1.158,0.000
pipeline_b_degraded_link_operator_scene_v1,401,40.100,cow_01,cow,1,1,301,74.938,31.852,0.000
pipeline_b_degraded_link_operator_scene_v1,401,40.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,402,40.200,bike_01,bike,1,1,101,79.170,-1.116,0.000
pipeline_b_degraded_link_operator_scene_v1,402,40.200,cow_01,cow,1,1,301,74.916,31.864,0.000
pipeline_b_degraded_link_operator_scene_v1,402,40.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,403,40.300,bike_01,bike,1,1,101,79.255,-1.074,0.000
pipeline_b_degraded_link_operator_scene_v1,403,40.300,cow_01,cow,1,1,301,74.894,31.876,0.000
pipeline_b_degraded_link_operator_scene_v1,403,40.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,404,40.400,bike_01,bike,1,1,101,79.340,-1.032,0.000
pipeline_b_degraded_link_operator_scene_v1,404,40.400,cow_01,cow,1,1,301,74.872,31.888,0.000
pipeline_b_degraded_link_operator_scene_v1,404,40.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,405,40.500,bike_01,bike,1,1,101,79.425,-0.990,0.000
pipeline_b_degraded_link_operator_scene_v1,405,40.500,cow_01,cow,1,1,301,74.850,31.900,0.000
pipeline_b_degraded_link_operator_scene_v1,405,40.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,406,40.600,bike_01,bike,1,1,101,79.510,-0.948,0.000
pipeline_b_degraded_link_operator_scene_v1,406,40.600,cow_01,cow,1,1,301,74.828,31.912,0.000
pipeline_b_degraded_link_operator_scene_v1,406,40.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,407,40.700,bike_01,bike,1,1,101,79.595,-0.906,0.000
pipeline_b_degraded_link_operator_scene_v1,407,40.700,cow_01,cow,1,1,301,74.806,31.924,0.000
pipeline_b_degraded_link_operator_scene_v1,407,40.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,408,40.800,bike_01,bike,1,1,101,79.680,-0.864,0.000
pipeline_b_degraded_link_operator_scene_v1,408,40.800,cow_01,cow,1,1,301,74.784,31.936,0.000
pipeline_b_degraded_link_operator_scene_v1,408,40.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,409,40.900,bike_01,bike,1,1,101,79.765,-0.822,0.000
pipeline_b_degraded_link_operator_scene_v1,409,40.900,cow_01,cow,1,1,301,74.762,31.948,0.000
pipeline_b_degraded_link_operator_scene_v1,409,40.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,410,41.000,bike_01,bike,1,0,,79.850,-0.780,0.000
pipeline_b_degraded_link_operator_scene_v1,410,41.000,cow_01,cow,1,1,301,74.740,31.960,0.000
pipeline_b_degraded_link_operator_scene_v1,410,41.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,411,41.100,bike_01,bike,1,0,,79.935,-0.738,0.000
pipeline_b_degraded_link_operator_scene_v1,411,41.100,cow_01,cow,1,1,301,74.718,31.972,0.000
pipeline_b_degraded_link_operator_scene_v1,411,41.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,412,41.200,bike_01,bike,1,0,,80.020,-0.696,0.000
pipeline_b_degraded_link_operator_scene_v1,412,41.200,cow_01,cow,1,1,301,74.696,31.984,0.000
pipeline_b_degraded_link_operator_scene_v1,412,41.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,413,41.300,bike_01,bike,1,0,,80.105,-0.654,0.000
pipeline_b_degraded_link_operator_scene_v1,413,41.300,cow_01,cow,1,1,301,74.674,31.996,0.000
pipeline_b_degraded_link_operator_scene_v1,413,41.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,414,41.400,bike_01,bike,1,0,,80.190,-0.612,0.000
pipeline_b_degraded_link_operator_scene_v1,414,41.400,cow_01,cow,1,1,301,74.652,32.008,0.000
pipeline_b_degraded_link_operator_scene_v1,414,41.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,415,41.500,bike_01,bike,1,0,,80.275,-0.570,0.000
pipeline_b_degraded_link_operator_scene_v1,415,41.500,cow_01,cow,1,1,301,74.630,32.020,0.000
pipeline_b_degraded_link_operator_scene_v1,415,41.500,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,416,41.600,bike_01,bike,1,0,,80.360,-0.528,0.000
pipeline_b_degraded_link_operator_scene_v1,416,41.600,cow_01,cow,1,1,301,74.608,32.032,0.000
pipeline_b_degraded_link_operator_scene_v1,416,41.600,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,417,41.700,bike_01,bike,1,0,,80.445,-0.486,0.000
pipeline_b_degraded_link_operator_scene_v1,417,41.700,cow_01,cow,1,1,301,74.586,32.044,0.000
pipeline_b_degraded_link_operator_scene_v1,417,41.700,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,418,41.800,bike_01,bike,1,0,,80.530,-0.444,0.000
pipeline_b_degraded_link_operator_scene_v1,418,41.800,cow_01,cow,1,1,301,74.564,32.056,0.000
pipeline_b_degraded_link_operator_scene_v1,418,41.800,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,419,41.900,bike_01,bike,1,0,,80.615,-0.402,0.000
pipeline_b_degraded_link_operator_scene_v1,419,41.900,cow_01,cow,1,1,301,74.542,32.068,0.000
pipeline_b_degraded_link_operator_scene_v1,419,41.900,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,420,42.000,bike_01,bike,1,0,,80.700,-0.360,0.000
pipeline_b_degraded_link_operator_scene_v1,420,42.000,cow_01,cow,1,1,301,74.520,32.080,0.000
pipeline_b_degraded_link_operator_scene_v1,420,42.000,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,421,42.100,bike_01,bike,1,0,,80.785,-0.318,0.000
pipeline_b_degraded_link_operator_scene_v1,421,42.100,cow_01,cow,1,1,301,74.498,32.092,0.000
pipeline_b_degraded_link_operator_scene_v1,421,42.100,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,422,42.200,bike_01,bike,1,0,,80.870,-0.276,0.000
pipeline_b_degraded_link_operator_scene_v1,422,42.200,cow_01,cow,1,1,301,74.476,32.104,0.000
pipeline_b_degraded_link_operator_scene_v1,422,42.200,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,423,42.300,bike_01,bike,1,0,,80.955,-0.234,0.000
pipeline_b_degraded_link_operator_scene_v1,423,42.300,cow_01,cow,1,1,301,74.454,32.116,0.000
pipeline_b_degraded_link_operator_scene_v1,423,42.300,tower_01,tower,1,1,501,112.000,-42.000,18.000
pipeline_b_degraded_link_operator_scene_v1,424,42.400,bike_01,bike,1,0,,81.040,-0.192,0.000
pipeline_b_degraded_link_operator_scene_v1,424,42.400,cow_01,cow,1,1,301,74.432,32.128,0.000
pipeline_b_degraded_link_operator_scene_v1,424,42.400,tower_01,tower,1,1,501,112.000,-42.000,18.000
